State,district,statecd,id,districtID,stateID,nytID,party,bernieBin
SC,5,SC5,3572,348,39,M001182,R,1
SC,5,SC5,3667,348,39,M001182,R,1
SC,5,SC5,3477,348,39,M001182,R,1
SC,5,SC5,3573,348,39,M001182,R,1
SC,5,SC5,3668,348,39,M001182,R,1
SC,6,SC6,3665,349,39,C000537,D,1
SC,6,SC6,3761,349,39,C000537,D,1
SC,6,SC6,3856,349,39,C000537,D,1
SC,6,SC6,3666,349,39,C000537,D,1
SC,6,SC6,3762,349,39,C000537,D,1
SC,7,SC7,3953,350,39,R000597,R,1
SC,7,SC7,3857,350,39,R000597,R,1
SC,7,SC7,3858,350,39,R000597,R,1
SC,7,SC7,3763,350,39,R000597,R,1
SC,7,SC7,3764,350,39,R000597,R,1
SD,0,SD0,792,351,40,N000184,R,1
SD,0,SD0,793,351,40,N000184,R,1
SD,0,SD0,794,351,40,N000184,R,1
SD,0,SD0,889,351,40,N000184,R,1
SD,0,SD0,888,351,40,N000184,R,1
TN,1,TN1,3282,352,41,R000582,R,1
TN,1,TN1,3188,352,41,R000582,R,1
TN,1,TN1,3093,352,41,R000582,R,1
TN,1,TN1,3094,352,41,R000582,R,1
TN,1,TN1,3189,352,41,R000582,R,1
TN,2,TN2,3186,353,41,D000533,R,1
TN,2,TN2,3187,353,41,D000533,R,1
TN,2,TN2,3092,353,41,D000533,R,1
TN,2,TN2,3091,353,41,D000533,R,1
TN,2,TN2,3090,353,41,D000533,R,1
TN,3,TN3,3279,354,41,F000459,R,1
TN,3,TN3,3280,354,41,F000459,R,1
TN,3,TN3,3281,354,41,F000459,R,1
TN,3,TN3,3376,354,41,F000459,R,1
TN,3,TN3,3375,354,41,F000459,R,1
TN,4,TN4,3372,355,41,D000616,R,1
TN,4,TN4,3373,355,41,D000616,R,1
TN,4,TN4,3374,355,41,D000616,R,1
TN,4,TN4,3278,355,41,D000616,R,1
TN,4,TN4,3277,355,41,D000616,R,1
TN,5,TN5,3085,356,41,C000754,D,1
TN,5,TN5,3086,356,41,C000754,D,1
TN,5,TN5,3087,356,41,C000754,D,1
TN,5,TN5,3182,356,41,C000754,D,1
TN,5,TN5,3181,356,41,C000754,D,1
TN,6,TN6,3183,357,41,B001273,R,1
TN,6,TN6,3184,357,41,B001273,R,1
TN,6,TN6,3185,357,41,B001273,R,1
TN,6,TN6,3089,357,41,B001273,R,1
TN,6,TN6,3088,357,41,B001273,R,1
TN,7,TN7,3274,358,41,B001243,R,1
TN,7,TN7,3275,358,41,B001243,R,1
TN,7,TN7,3276,358,41,B001243,R,1
TN,7,TN7,3371,358,41,B001243,R,1
TN,7,TN7,3370,358,41,B001243,R,1
TN,8,TN8,3178,359,41,F000458,R,1
TN,8,TN8,3179,359,41,F000458,R,1
TN,8,TN8,3180,359,41,F000458,R,1
TN,8,TN8,3084,359,41,F000458,R,1
TN,8,TN8,3083,359,41,F000458,R,1
TN,9,TN9,3367,360,41,C001068,D,1
TN,9,TN9,3368,360,41,C001068,D,1
TN,9,TN9,3369,360,41,C001068,D,1
TN,9,TN9,3273,360,41,C001068,D,1
TN,9,TN9,3272,360,41,C001068,D,1
TX,1,TX1,3834,361,42,G000552,R,1
TX,1,TX1,3835,361,42,G000552,R,1
TX,1,TX1,3836,361,42,G000552,R,1
TX,1,TX1,3930,361,42,G000552,R,1
TX,1,TX1,3931,361,42,G000552,R,1
TX,2,TX2,3926,362,42,P000592,R,1
TX,2,TX2,3927,362,42,P000592,R,1
TX,2,TX2,4021,362,42,P000592,R,1
TX,2,TX2,4022,362,42,P000592,R,1
TX,2,TX2,4023,362,42,P000592,R,1
TX,3,TX3,3450,363,42,J000174,R,1
TX,3,TX3,3451,363,42,J000174,R,1
TX,3,TX3,3452,363,42,J000174,R,1
TX,3,TX3,3357,363,42,J000174,R,1
TX,3,TX3,3356,363,42,J000174,R,1
TX,4,TX4,3644,364,42,R000601,R,1
TX,4,TX4,3645,364,42,R000601,R,1
TX,4,TX4,3739,364,42,R000601,R,1
TX,4,TX4,3740,364,42,R000601,R,1
TX,4,TX4,3741,364,42,R000601,R,1
TX,5,TX5,3547,365,42,H001036,R,1
TX,5,TX5,3548,365,42,H001036,R,1
TX,5,TX5,3642,365,42,H001036,R,1
TX,5,TX5,3738,365,42,H001036,R,1
TX,5,TX5,3643,365,42,H001036,R,1
TX,6,TX6,4018,366,42,B000213,R,0
TX,6,TX6,4019,366,42,B000213,R,0
TX,6,TX6,4020,366,42,B000213,R,0
TX,6,TX6,3925,366,42,B000213,R,0
TX,6,TX6,3924,366,42,B000213,R,0
TX,7,TX7,4494,367,42,C001048,R,1
TX,7,TX7,4495,367,42,C001048,R,1
TX,7,TX7,4588,367,42,C001048,R,1
TX,7,TX7,4589,367,42,C001048,R,1
TX,7,TX7,4590,367,42,C001048,R,1
TX,8,TX8,3831,368,42,B000755,R,1
TX,8,TX8,3832,368,42,B000755,R,1
TX,8,TX8,3833,368,42,B000755,R,1
TX,8,TX8,3928,368,42,B000755,R,1
TX,8,TX8,3929,368,42,B000755,R,1
TX,9,TX9,4496,369,42,G000553,D,1
TX,9,TX9,4401,369,42,G000553,D,1
TX,9,TX9,4402,369,42,G000553,D,1
TX,9,TX9,4306,369,42,G000553,D,1
TX,9,TX9,4307,369,42,G000553,D,1
TX,10,TX10,4304,370,42,M001157,R,1
TX,10,TX10,4305,370,42,M001157,R,1
TX,10,TX10,4398,370,42,M001157,R,1
TX,10,TX10,4399,370,42,M001157,R,1
TX,10,TX10,4400,370,42,M001157,R,1
TX,11,TX11,3728,371,42,C001062,R,1
TX,11,TX11,3729,371,42,C001062,R,1
TX,11,TX11,3730,371,42,C001062,R,1
TX,11,TX11,3822,371,42,C001062,R,1
TX,11,TX11,3823,371,42,C001062,R,1
TX,12,TX12,3824,372,42,G000377,R,2
TX,12,TX12,3825,372,42,G000377,R,2
TX,12,TX12,3920,372,42,G000377,R,2
TX,12,TX12,4014,372,42,G000377,R,2
TX,12,TX12,4015,372,42,G000377,R,2
TX,13,TX13,3445,373,42,T000238,R,1
TX,13,TX13,3447,373,42,T000238,R,1
TX,13,TX13,3446,373,42,T000238,R,1
TX,13,TX13,3351,373,42,T000238,R,1
TX,13,TX13,3352,373,42,T000238,R,1
TX,14,TX14,4308,374,42,W000814,R,1
TX,14,TX14,4403,374,42,W000814,R,1
TX,14,TX14,4309,374,42,W000814,R,1
TX,14,TX14,4214,374,42,W000814,R,1
TX,14,TX14,4215,374,42,W000814,R,1
TX,15,TX15,4683,375,42,H000636,D,0
TX,15,TX15,4684,375,42,H000636,D,0
TX,15,TX15,4685,375,42,H000636,D,0
TX,15,TX15,4778,375,42,H000636,D,0
TX,15,TX15,4779,375,42,H000636,D,0
TX,16,TX16,3820,376,42,O000170,D,1
TX,16,TX16,3821,376,42,O000170,D,1
TX,16,TX16,3916,376,42,O000170,D,1
TX,16,TX16,3917,376,42,O000170,D,1
TX,16,TX16,4011,376,42,O000170,D,1
TX,17,TX17,4207,377,42,F000461,R,1
TX,17,TX17,4208,377,42,F000461,R,1
TX,17,TX17,4112,377,42,F000461,R,1
TX,17,TX17,4113,377,42,F000461,R,1
TX,17,TX17,4114,377,42,F000461,R,1
TX,18,TX18,4209,378,42,J000032,D,1
TX,18,TX18,4210,378,42,J000032,D,1
TX,18,TX18,4211,378,42,J000032,D,1
TX,18,TX18,4116,378,42,J000032,D,1
TX,18,TX18,4115,378,42,J000032,D,1
TX,19,TX19,3635,379,42,N000182,R,1
TX,19,TX19,3636,379,42,N000182,R,1
TX,19,TX19,3637,379,42,N000182,R,1
TX,19,TX19,3542,379,42,N000182,R,1
TX,19,TX19,3541,379,42,N000182,R,1
TX,20,TX20,4299,380,42,C001091,D,1
TX,20,TX20,4300,380,42,C001091,D,1
TX,20,TX20,4394,380,42,C001091,D,1
TX,20,TX20,4395,380,42,C001091,D,1
TX,20,TX20,4490,380,42,C001091,D,1
TX,21,TX21,4108,381,42,S000583,R,3
TX,21,TX21,4109,381,42,S000583,R,3
TX,21,TX21,4202,381,42,S000583,R,3
TX,21,TX21,4203,381,42,S000583,R,3
TX,21,TX21,4298,381,42,S000583,R,3
TX,22,TX22,4591,382,42,O000168,R,1
TX,22,TX22,4687,382,42,O000168,R,1
TX,22,TX22,4592,382,42,O000168,R,1
TX,22,TX22,4497,382,42,O000168,R,1
TX,22,TX22,4498,382,42,O000168,R,1
TX,23,TX23,4107,383,42,H001073,R,0
TX,23,TX23,4012,383,42,H001073,R,0
TX,23,TX23,3918,383,42,H001073,R,0
TX,23,TX23,3919,383,42,H001073,R,0
TX,23,TX23,4013,383,42,H001073,R,0
TX,24,TX24,3543,384,42,M001158,R,1
TX,24,TX24,3544,384,42,M001158,R,1
TX,24,TX24,3545,384,42,M001158,R,1
TX,24,TX24,3638,384,42,M001158,R,1
TX,24,TX24,3639,384,42,M001158,R,1
TX,25,TX25,4016,385,42,W000816,R,1
TX,25,TX25,4017,385,42,W000816,R,1
TX,25,TX25,3921,385,42,W000816,R,1
TX,25,TX25,3922,385,42,W000816,R,1
TX,25,TX25,3923,385,42,W000816,R,1
TX,26,TX26,3353,386,42,B001248,R,2
TX,26,TX26,3354,386,42,B001248,R,2
TX,26,TX26,3355,386,42,B001248,R,2
TX,26,TX26,3448,386,42,B001248,R,2
TX,26,TX26,3449,386,42,B001248,R,2
TX,27,TX27,4875,387,42,F000460,R,1
TX,27,TX27,4876,387,42,F000460,R,1
TX,27,TX27,4780,387,42,F000460,R,1
TX,27,TX27,4781,387,42,F000460,R,1
TX,27,TX27,4686,387,42,F000460,R,1
TX,28,TX28,4491,388,42,C001063,D,1
TX,28,TX28,4492,388,42,C001063,D,1
TX,28,TX28,4493,388,42,C001063,D,1
TX,28,TX28,4586,388,42,C001063,D,1
TX,28,TX28,4587,388,42,C001063,D,1
TX,29,TX29,4119,389,42,G000410,D,1
TX,29,TX29,4118,389,42,G000410,D,1
TX,29,TX29,4117,389,42,G000410,D,1
TX,29,TX29,4212,389,42,G000410,D,1
TX,29,TX29,4213,389,42,G000410,D,1
TX,30,TX30,3828,390,42,J000126,D,1
TX,30,TX30,3829,390,42,J000126,D,1
TX,30,TX30,3830,390,42,J000126,D,1
TX,30,TX30,3735,390,42,J000126,D,1
TX,30,TX30,3734,390,42,J000126,D,1
TX,31,TX31,4110,391,42,C001051,R,1
TX,31,TX31,4111,391,42,C001051,R,1
TX,31,TX31,4204,391,42,C001051,R,1
TX,31,TX31,4205,391,42,C001051,R,1
TX,31,TX31,4206,391,42,C001051,R,1
TX,32,TX32,3546,392,42,S000250,R,1
TX,32,TX32,3640,392,42,S000250,R,1
TX,32,TX32,3641,392,42,S000250,R,1
TX,32,TX32,3736,392,42,S000250,R,1
TX,32,TX32,3737,392,42,S000250,R,1
TX,33,TX33,3826,393,42,V000131,D,1
TX,33,TX33,3827,393,42,V000131,D,1
TX,33,TX33,3731,393,42,V000131,D,1
TX,33,TX33,3732,393,42,V000131,D,1
TX,33,TX33,3733,393,42,V000131,D,1
TX,34,TX34,4874,394,42,V000132,D,1
TX,34,TX34,4969,394,42,V000132,D,1
TX,34,TX34,4970,394,42,V000132,D,1
TX,34,TX34,5065,394,42,V000132,D,1
TX,34,TX34,5066,394,42,V000132,D,1
TX,35,TX35,4301,395,42,D000399,D,2
TX,35,TX35,4302,395,42,D000399,D,2
TX,35,TX35,4303,395,42,D000399,D,2
TX,35,TX35,4396,395,42,D000399,D,2
TX,35,TX35,4397,395,42,D000399,D,2
TX,36,TX36,4024,396,42,B001291,R,0
TX,36,TX36,4025,396,42,B001291,R,0
TX,36,TX36,4120,396,42,B001291,R,0
TX,36,TX36,4121,396,42,B001291,R,0
TX,36,TX36,4122,396,42,B001291,R,0
UT,1,UT1,2773,397,43,B001250,R,1
UT,1,UT1,2774,397,43,B001250,R,1
UT,1,UT1,2868,397,43,B001250,R,1
UT,1,UT1,2869,397,43,B001250,R,1
UT,1,UT1,2963,397,43,B001250,R,1
UT,2,UT2,3058,398,43,S001192,R,2
UT,2,UT2,3059,398,43,S001192,R,2
UT,2,UT2,3153,398,43,S001192,R,2
UT,2,UT2,3154,398,43,S001192,R,2
UT,2,UT2,3248,398,43,S001192,R,2
UT,3,UT3,3155,399,43,C001076,R,1
UT,3,UT3,3156,399,43,C001076,R,1
UT,3,UT3,3249,399,43,C001076,R,1
UT,3,UT3,3250,399,43,C001076,R,1
UT,3,UT3,3251,399,43,C001076,R,1
UT,4,UT4,2964,400,43,L000584,R,1
UT,4,UT4,2965,400,43,L000584,R,1
UT,4,UT4,2966,400,43,L000584,R,1
UT,4,UT4,3060,400,43,L000584,R,1
UT,4,UT4,3061,400,43,L000584,R,1
VT,0,VT0,456,401,44,W000800,D,8
VT,0,VT0,455,401,44,W000800,D,8
VT,0,VT0,551,401,44,W000800,D,8
VT,0,VT0,646,401,44,W000800,D,8
VT,0,VT0,741,401,44,W000800,D,8
VA,1,VA1,3003,402,45,W000804,R,1
VA,1,VA1,2908,402,45,W000804,R,1
VA,1,VA1,2909,402,45,W000804,R,1
VA,1,VA1,2815,402,45,W000804,R,1
VA,1,VA1,2814,402,45,W000804,R,1
VA,2,VA2,3012,403,45,R000589,R,1
VA,2,VA2,3106,403,45,R000589,R,1
VA,2,VA2,2916,403,45,R000589,R,1
VA,2,VA2,2917,403,45,R000589,R,1
VA,2,VA2,2822,403,45,R000589,R,1
VA,3,VA3,3010,404,45,S000185,D,1
VA,3,VA3,3009,404,45,S000185,D,1
VA,3,VA3,3008,404,45,S000185,D,1
VA,3,VA3,2912,404,45,S000185,D,1
VA,3,VA3,3007,404,45,S000185,D,1
VA,4,VA4,2910,405,45,F000445,R,1
VA,4,VA4,2911,405,45,F000445,R,1
VA,4,VA4,3006,405,45,F000445,R,1
VA,4,VA4,3004,405,45,F000445,R,1
VA,4,VA4,3005,405,45,F000445,R,1
VA,5,VA5,3001,406,45,H001060,R,1
VA,5,VA5,3000,406,45,H001060,R,1
VA,5,VA5,2905,406,45,H001060,R,1
VA,5,VA5,2810,406,45,H001060,R,1
VA,5,VA5,2811,406,45,H001060,R,1
VA,6,VA6,2809,407,45,G000289,R,1
VA,6,VA6,2904,407,45,G000289,R,1
VA,6,VA6,2903,407,45,G000289,R,1
VA,6,VA6,2999,407,45,G000289,R,1
VA,6,VA6,2998,407,45,G000289,R,1
VA,7,VA7,3002,408,45,B001290,R,1
VA,7,VA7,2906,408,45,B001290,R,1
VA,7,VA7,2907,408,45,B001290,R,1
VA,7,VA7,2812,408,45,B001290,R,1
VA,7,VA7,2813,408,45,B001290,R,1
VA,8,VA8,2816,409,45,B001292,D,2
VA,8,VA8,2720,409,45,B001292,D,2
VA,8,VA8,2625,409,45,B001292,D,2
VA,8,VA8,2626,409,45,B001292,D,2
VA,8,VA8,2721,409,45,B001292,D,2
VA,9,VA9,2902,410,45,G000568,R,2
VA,9,VA9,2901,410,45,G000568,R,2
VA,9,VA9,2997,410,45,G000568,R,2
VA,9,VA9,2996,410,45,G000568,R,2
VA,9,VA9,2995,410,45,G000568,R,2
VA,10,VA10,2528,411,45,C001105,R,1
VA,10,VA10,2529,411,45,C001105,R,1
VA,10,VA10,2530,411,45,C001105,R,1
VA,10,VA10,2435,411,45,C001105,R,1
VA,10,VA10,2434,411,45,C001105,R,1
VA,11,VA11,2624,412,45,C001078,D,2
VA,11,VA11,2623,412,45,C001078,D,2
VA,11,VA11,2718,412,45,C001078,D,2
VA,11,VA11,2719,412,45,C001078,D,2
VA,11,VA11,2717,412,45,C001078,D,2
WA,1,WA1,484,413,46,D000617,D,2
WA,1,WA1,578,413,46,D000617,D,2
WA,1,WA1,579,413,46,D000617,D,2
WA,1,WA1,673,413,46,D000617,D,2
WA,1,WA1,674,413,46,D000617,D,2
WA,2,WA2,482,414,46,L000560,D,4
WA,2,WA2,483,414,46,L000560,D,4
WA,2,WA2,576,414,46,L000560,D,4
WA,2,WA2,577,414,46,L000560,D,4
WA,2,WA2,672,414,46,L000560,D,4
WA,3,WA3,857,415,46,H001056,R,2
WA,3,WA3,858,415,46,H001056,R,2
WA,3,WA3,859,415,46,H001056,R,2
WA,3,WA3,952,415,46,H001056,R,2
WA,3,WA3,953,415,46,H001056,R,2
WA,4,WA4,957,416,46,N000189,R,1
WA,4,WA4,958,416,46,N000189,R,1
WA,4,WA4,1052,416,46,N000189,R,1
WA,4,WA4,1053,416,46,N000189,R,1
WA,4,WA4,1054,416,46,N000189,R,1
WA,5,WA5,767,417,46,M001159,R,1
WA,5,WA5,768,417,46,M001159,R,1
WA,5,WA5,863,417,46,M001159,R,1
WA,5,WA5,864,417,46,M001159,R,1
WA,5,WA5,959,417,46,M001159,R,1
WA,6,WA6,571,418,46,K000381,D,3
WA,6,WA6,572,418,46,K000381,D,3
WA,6,WA6,667,418,46,K000381,D,3
WA,6,WA6,668,418,46,K000381,D,3
WA,6,WA6,762,418,46,K000381,D,3
WA,7,WA7,574,419,46,M000404,D,6
WA,7,WA7,575,419,46,M000404,D,6
WA,7,WA7,479,419,46,M000404,D,6
WA,7,WA7,480,419,46,M000404,D,6
WA,7,WA7,481,419,46,M000404,D,6
WA,8,WA8,765,420,46,R000578,R,2
WA,8,WA8,766,420,46,R000578,R,2
WA,8,WA8,861,420,46,R000578,R,2
WA,8,WA8,862,420,46,R000578,R,2
WA,8,WA8,956,420,46,R000578,R,2
WA,9,WA9,669,421,46,S000510,D,2
WA,9,WA9,670,421,46,S000510,D,2
WA,9,WA9,671,421,46,S000510,D,2
WA,9,WA9,763,421,46,S000510,D,2
WA,9,WA9,764,421,46,S000510,D,2
WA,10,WA10,860,422,46,H001064,D,3
WA,10,WA10,954,422,46,H001064,D,3
WA,10,WA10,955,422,46,H001064,D,3
WA,10,WA10,1050,422,46,H001064,D,3
WA,10,WA10,1051,422,46,H001064,D,3
WV,1,WV1,2336,423,47,M001180,R,2
WV,1,WV1,2431,423,47,M001180,R,2
WV,1,WV1,2525,423,47,M001180,R,2
WV,1,WV1,2526,423,47,M001180,R,2
WV,1,WV1,2622,423,47,M001180,R,2
WV,2,WV2,2339,424,47,M001195,R,1
WV,2,WV2,2338,424,47,M001195,R,1
WV,2,WV2,2433,424,47,M001195,R,1
WV,2,WV2,2432,424,47,M001195,R,1
WV,2,WV2,2527,424,47,M001195,R,1
WV,3,WV3,2620,425,47,J000297,R,2
WV,3,WV3,2621,425,47,J000297,R,2
WV,3,WV3,2716,425,47,J000297,R,2
WV,3,WV3,2715,425,47,J000297,R,2
WV,3,WV3,2714,425,47,J000297,R,2
WI,1,WI1,1469,426,48,R000570,R,1
WI,1,WI1,1468,426,48,R000570,R,1
WI,1,WI1,1467,426,48,R000570,R,1
WI,1,WI1,1372,426,48,R000570,R,1
WI,1,WI1,1373,426,48,R000570,R,1
WI,2,WI2,1371,427,48,P000607,D,2
WI,2,WI2,1466,427,48,P000607,D,2
WI,2,WI2,1465,427,48,P000607,D,2
WI,2,WI2,1370,427,48,P000607,D,2
WI,2,WI2,1275,427,48,P000607,D,2
WI,3,WI3,990,428,48,K000188,D,2
WI,3,WI3,1085,428,48,K000188,D,2
WI,3,WI3,1179,428,48,K000188,D,2
WI,3,WI3,989,428,48,K000188,D,2
WI,3,WI3,1084,428,48,K000188,D,2
WI,4,WI4,1089,429,48,M001160,D,2
WI,4,WI4,1183,429,48,M001160,D,2
WI,4,WI4,1278,429,48,M001160,D,2
WI,4,WI4,1184,429,48,M001160,D,2
WI,4,WI4,1279,429,48,M001160,D,2
WI,5,WI5,1276,430,48,S000244,R,1
WI,5,WI5,1277,430,48,S000244,R,1
WI,5,WI5,1182,430,48,S000244,R,1
WI,5,WI5,1181,430,48,S000244,R,1
WI,5,WI5,1180,430,48,S000244,R,1
WI,6,WI6,1088,431,48,G000576,R,1
WI,6,WI6,1087,431,48,G000576,R,1
WI,6,WI6,1086,431,48,G000576,R,1
WI,6,WI6,991,431,48,G000576,R,1
WI,6,WI6,992,431,48,G000576,R,1
WI,7,WI7,895,432,48,D000614,R,1
WI,7,WI7,896,432,48,D000614,R,1
WI,7,WI7,800,432,48,D000614,R,1
WI,7,WI7,801,432,48,D000614,R,1
WI,7,WI7,802,432,48,D000614,R,1
WI,8,WI8,897,433,48,R000587,R,1
WI,8,WI8,898,433,48,R000587,R,1
WI,8,WI8,899,433,48,R000587,R,1
WI,8,WI8,993,433,48,R000587,R,1
WI,8,WI8,994,433,48,R000587,R,1
WY,0,WY0,677,434,49,L000571,R,1
WY,0,WY0,678,434,49,L000571,R,1
WY,0,WY0,679,434,49,L000571,R,1
WY,0,WY0,773,434,49,L000571,R,1
WY,0,WY0,772,434,49,L000571,R,1
